,Short_Ticker,Name,Sector
6446,VTAQU,Ventoux CCM Acquisition Corp. Unit,Finance
6447,VTGN,VistaGen Therapeutics Inc. Common Stock,Health Care
6448,VTN,Invesco Trust for Investment Grade New York Municipals Common Stock,
6449,VTNR,Vertex Energy Inc Common Stock,Energy
6450,VTOL,Bristow Group Inc. Common Stock,Transportation
6451,VTR,Ventas Inc. Common Stock,Consumer Services
6452,VTRS,Viatris Inc. Common Stock,Health Care
6453,VTRU,Vitru Limited Common Shares,Consumer Services
6454,VTSI,VirTra Inc. Common Stock,Consumer Durables
6455,VTVT,vTv Therapeutics Inc. Class A Common Stock,Health Care
6456,VUZI,Vuzix Corporation Common Stock,Technology
6457,VVI,Viad Corp Common Stock,Miscellaneous
6458,VVNT,Vivint Smart Home Inc. ,Technology
6459,VVOS,Vivos Therapeutics Inc. Common Stock,Health Care
6460,VVPR,VivoPower International PLC Ordinary Shares,Public Utilities
6461,VVR,Invesco Senior Income Trust Common Stock (DE),
6462,VVV,Valvoline Inc. Common Stock,Basic Industries
6463,VWTR,Vidler Water Resources Inc. Common Stock,Finance
6464,VXRT,Vaxart Inc Common Stock,Health Care
6465,VYGG,Vy Global Growth Class A Ordinary Shares,Finance
6466,VYGR,Voyager Therapeutics Inc. Common Stock,Health Care
6467,VYNE,VYNE Therapeutics Inc. Common Stock,Health Care
6468,VZ,Verizon Communications Inc. Common Stock,Public Utilities
6469,W,Wayfair Inc. Class A Common Stock,Consumer Services
6470,WAB,Westinghouse Air Brake Technologies Corporation Common Stock,Capital Goods
6471,WABC,Westamerica Bancorporation Common Stock,Finance
6472,WAFD,Washington Federal Inc. Common Stock,Finance
6473,WAFU,Wah Fu Education Group Limited Ordinary Shares,Consumer Services
6474,WAL,Western Alliance Bancorporation Common Stock (DE),Finance
6475,WALA,Western Alliance Bancorporation 6.25% Subordinated Debentures due 2056,Finance
6476,WASH,Washington Trust Bancorp Inc. Common Stock,Finance
6477,WAT,Waters Corporation Common Stock,Capital Goods
6478,WATT,Energous Corporation Common Stock,Technology
6479,WB,Weibo Corporation American Depositary Share,Technology
6480,WBA,Walgreens Boots Alliance Inc. Common Stock,Health Care
6481,WBAI,500.com Limited American Depositary Shares each representing 10 Class A shares,Consumer Services
6482,WBK,Westpac Banking Corporation Common Stock,Finance
6483,WBS,Webster Financial Corporation Common Stock,Finance
6484,WBT,Welbilt Inc. Common Stock,Technology
6485,WCC,WESCO International Inc. Common Stock,Consumer Non-Durables
6486,WCN,Waste Connections Inc. Common Shares,Public Utilities
6487,WD,Walker & Dunlop Inc Common Stock,Finance
6488,WDAY,Workday Inc. Class A Common Stock,Technology
6489,WDC,Western Digital Corporation Common Stock,Technology
6490,WDFC,WD-40 Company Common Stock,Basic Industries
6491,WDR,Waddell & Reed Financial Inc. Common Stock,Finance
6492,WEA,Western Asset Bond Fund Share of Beneficial Interest,
6493,WEC,WEC Energy Group Inc. Common Stock,Public Utilities
6494,WEI,Weidai Ltd. American depositary shares each  representing one (1) Class A ordinary share,Finance
6495,WELL,Welltower Inc. Common Stock,Consumer Services
6496,WEN,Wendy's Company (The) Common Stock,Consumer Services
6497,WERN,Werner Enterprises Inc. Common Stock,Transportation
6498,WES,Western Midstream Partners LP Common Units Representing Limited Partner Interests,Public Utilities
6499,WETF,WisdomTree Investments Inc. Common Stock,Finance
6500,WEX,WEX Inc. common stock,Miscellaneous
6501,WEYS,Weyco Group Inc. Common Stock,Consumer Non-Durables
6502,WF,Woori Financial Group Inc. American Depositary Shares (each representing three (3) shares of Common Stock),Finance
6503,WFC,Wells Fargo & Company Common Stock,Finance
6504,WFG,West Fraser Timber Co. Ltd Common stock,Basic Industries
6505,WGO,Winnebago Industries Inc. Common Stock,Consumer Non-Durables
6506,WH,Wyndham Hotels & Resorts Inc. Common Stock ,Consumer Services
6507,WHD,Cactus Inc. Class A Common Stock,Energy
6508,WHF,WhiteHorse Finance Inc. Common Stock,
6509,WHFBZ,WhiteHorse Finance Inc. 6.50% Notes due 2025,
6510,WHG,Westwood Holdings Group Inc Common Stock,Finance
6511,WHLM,Wilhelmina International Inc. Common Stock,Consumer Services
6512,WHLR,Wheeler Real Estate Investment Trust Inc. Common Stock,Consumer Services
6513,WHLRD,Wheeler Real Estate Investment Trust Inc. Series D Cumulative Preferred Stock,Consumer Services
6514,WHLRP,Wheeler Real Estate Investment Trust Inc. Class B Preferred Stock,Consumer Services
6515,WHR,Whirlpool Corporation Common Stock,Consumer Durables
6516,WIA,Western Asset Inflation-Linked Income Fund,
6517,WIFI,Boingo Wireless Inc. Common Stock,Consumer Services
6518,WILC,G. Willi-Food International  Ltd. Ordinary Shares,Consumer Non-Durables
6519,WIMI,WiMi Hologram Cloud Inc. American Depositary Share,Technology
6520,WINA,Winmark Corporation Common Stock,Consumer Services
6521,WING,Wingstop Inc. Common Stock,Consumer Services
6522,WINT,Windtree Therapeutics Inc. Common Stock,Health Care
6523,WIRE,Encore Wire Corporation Common Stock,Capital Goods
6524,WISA,Summit Wireless Technologies Inc. Common Stock,Technology
6525,WISH,ContextLogic Inc. Class A Common Stock,Consumer Services
6526,WIT,Wipro Limited Common Stock,Technology
6527,WIW,Western Asset Inflation-Linked Opportunities & Income Fund,
6528,WIX,Wix.com Ltd. Ordinary Shares,Technology
6529,WK,Workiva Inc. Class A Common Stock,Technology
6530,WKEY,WISeKey International Holding AG American Depositary Shares,Technology
6531,WKHS,Workhorse Group Inc. Common Stock,Capital Goods
6532,WLDN,Willdan Group Inc. Common Stock,Consumer Services
6533,WLFC,Willis Lease Finance Corporation Common Stock,Consumer Durables
6534,WLK,Westlake Chemical Corporation Common Stock,Basic Industries
6535,WLKP,Westlake Chemical Partners LP Common Units representing limited partner interests,Basic Industries
6536,WLL,Whiting Petroleum Corporation Common Stock (New),Energy
6537,WLMS,Williams Industrial Services Group Inc. Common Stock,Basic Industries
6538,WLTW,Willis Towers Watson Public Limited Company Ordinary Shares,Finance
6539,WM,Waste Management Inc. Common Stock,Public Utilities
6540,WMB,Williams Companies Inc. (The) Common Stock,Public Utilities
6541,WMC,Western Asset Mortgage Capital Corporation Common Stock,Consumer Services
6542,WMG,Warner Music Group Corp. Class A Common Stock,Consumer Services
6543,WMK,Weis Markets Inc. Common Stock,Consumer Services
6544,WMPN,William Penn Bancorporation Common Stock,
6545,WMS,Advanced Drainage Systems Inc. Common Stock,Capital Goods
6546,WMT,Walmart Inc. Common Stock,Consumer Services
6547,WNC,Wabash National Corporation Common Stock,Capital Goods
6548,WNEB,Western New England Bancorp Inc. Common Stock,Finance
6549,WNS,WNS (Holdings) Limited Sponsored ADR (Jersey),Miscellaneous
6550,WNW,Wunong Net Technology Company Limited Ordinary Shares,Consumer Services
6551,WOR,Worthington Industries Inc. Common Stock,Capital Goods
6552,WORK,Slack Technologies Inc. Class A Common Stock,Technology
6553,WORX,SCWorx Corp. Common Stock,Consumer Services
6554,WOW,WideOpenWest Inc. Common Stock,Consumer Services
6555,WPC,W. P. Carey Inc. REIT,Consumer Services
6556,WPF,Foley Trasimene Acquisition Corp. Class A CommonStock,Finance
6557,WPG,Washington Prime Group Inc. Common Stock,Consumer Services
6558,WPM,Wheaton Precious Metals Corp Common Shares (Canada),Basic Industries
6559,WPP,WPP plc American Depositary Shares,Technology
6560,WPRT,Westport Fuel Systems Inc Common Shares,Energy
6561,WRAP,Wrap Technologies Inc. Common Stock,Capital Goods
6562,WRB,W.R. Berkley Corporation Common Stock,Finance
6563,WRE,Washington Real Estate Investment Trust Common Stock,
6564,WRI,Weingarten Realty Investors Common Stock,Consumer Services
6565,WRK,Westrock Company Common Stock,Consumer Durables
6566,WRLD,World Acceptance Corporation Common Stock,Finance
6567,WRN,Western Copper and Gold Corporation Common Stock,Basic Industries
6568,WSBC,WesBanco Inc. Common Stock,Finance
6569,WSBCP,WesBanco Inc. Depositary Shares Each Representing a 1/40th Interest in a Share of 6.75% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock Series A,Finance
6570,WSBF,Waterstone Financial Inc. Common Stock (MD),Finance
6571,WSC,WillScot Mobile Mini Holdings Corp. Class A Common Stock,
6572,WSFS,WSFS Financial Corporation Common Stock,Finance
6573,WSM,Williams-Sonoma Inc. Common Stock (DE),Consumer Services
6574,WSO,Watsco Inc. Common Stock,Consumer Durables
6575,WSR,Whitestone REIT Common Shares,Consumer Services
6576,WST,West Pharmaceutical Services Inc. Common Stock,Basic Industries
6577,WSTG,Wayside Technology Group Inc. Common Stock,Technology
6578,WTBA,West Bancorporation Common Stock,Finance
6579,WTER,The Alkaline Water Company Inc. Common Stock,Consumer Non-Durables
6580,WTFC,Wintrust Financial Corporation Common Stock,Finance
6581,WTFCM,Wintrust Financial Corporation Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series D,Finance
6582,WTFCP,Wintrust Financial Corporation Depositary Shares Each Representing a 1/1000th Interest in a Share of 6.875% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock Series E,Finance
6583,WTI,W&T Offshore Inc. Common Stock,Energy
6584,WTM,White Mountains Insurance Group Ltd. Common Stock,Finance
6585,WTRE,Watford Holdings Ltd. Common Shares,
6586,WTREP,Watford Holdings Ltd. 8.5% Cumulative Redeemable Preference Shares,Finance
6587,WTRG,Essential Utilities Inc. Common Stock,Public Utilities
6588,WTRH,Waitr Holdings Inc. Common Stock,Miscellaneous
6589,WTRU,Essential Utilities Inc. 6.00% TEU,Public Utilities
6590,WTS,Watts Water Technologies Inc. Class A Common Stock,Capital Goods
6591,WTT,Wireless Telecom Group  Inc. Common Stock,Capital Goods
6592,WTTR,Select Energy Services Inc. Class A Common Stock,Energy
6593,WU,Western Union Company (The) Common Stock,Miscellaneous
6594,WUGI,Esoterica NextG Economy ETF,
6595,WVE,Wave Life Sciences Ltd. Ordinary Shares,Health Care
6596,WVFC,WVS Financial Corp. Common Stock,Finance
6597,WVVI,Willamette Valley Vineyards Inc. Common Stock,Consumer Non-Durables
6598,WVVIP,Willamette Valley Vineyards Inc. Series A Redeemable Preferred Stock,Consumer Non-Durables
6599,WW,WW International Inc. Common Stock,Consumer Services
6600,WWD,Woodward Inc. Common Stock,Energy
6601,WWE,World Wrestling Entertainment Inc. Class A Common Stock,Consumer Services
6602,WWR,Westwater Resources Inc. Common Stock,Basic Industries
6603,WWW,Wolverine World Wide Inc. Common Stock,Consumer Non-Durables
6604,WY,Weyerhaeuser Company Common Stock,Consumer Services
6605,WYNN,Wynn Resorts Limited Common stock,Consumer Services
6606,WYY,WidePoint Corporation Common Stock,Technology
6607,X,United States Steel Corporation Common Stock,Basic Industries
6608,XAIR,Beyond Air Inc. Common Stock,Health Care
6609,XBIO,Xenetic Biosciences Inc. Common Stock,Health Care
6610,XBIOW,Xenetic Biosciences Inc. Warrants,Health Care
6611,XBIT,XBiotech Inc. Common Stock,Health Care
6612,XCUR,Exicure Inc. Common Stock,Health Care
6613,XEC,Cimarex Energy Co Common Stock,Energy
6614,XEL,Xcel Energy Inc. Common Stock,Public Utilities
6615,XELA,Exela Technologies Inc. Common Stock,Miscellaneous
6616,XELB,Xcel Brands Inc. Common Stock,Miscellaneous
6617,XENE,Xenon Pharmaceuticals Inc. Common Shares,Health Care
6618,XENT,Intersect ENT Inc. Common Stock,Health Care
6619,XERS,Xeris Pharmaceuticals Inc. Common Stock,Health Care
6620,XFLT,XAI Octagon Floating Rate & Alternative Income Term Trust Common Shares of Beneficial Interest,
6621,XFOR,X4 Pharmaceuticals Inc. Common Stock,Health Care
6622,XGN,Exagen Inc. Common Stock,Health Care
6623,XHR,Xenia Hotels & Resorts Inc. Common Stock,Consumer Services
6624,XIN,Xinyuan Real Estate Co Ltd American Depositary Shares,Basic Industries
6625,XJH,iShares ESG Screened S&P Mid-Cap ETF,
6626,XJR,iShares ESG Screened S&P Small-Cap ETF,
6627,XL,XL Fleet Corp. Class A Common Stock,Capital Goods
6628,XLNX,Xilinx Inc. Common Stock,Technology
6629,XLRN,Acceleron Pharma Inc. Common Stock,Health Care
6630,XNCR,Xencor Inc. Common Stock,Health Care
6631,XNET,Xunlei Limited American Depositary Receipts,Technology
6632,XOM,Exxon Mobil Corporation Common Stock,Energy
6633,XOMA,XOMA Corporation Common Stock,Health Care
6634,XOMAP,XOMA Corporation 8.625% Series A Cumulative Perpetual Preferred Stock,Health Care
6635,XONE,The ExOne Company Common Stock,Capital Goods
6636,XP,XP Inc. Class A Common Stock,Finance
6637,XPEL,XPEL Inc. Common Stock,Capital Goods
6638,XPER,Xperi Holding Corporation Common Stock,Technology
6639,XPEV,XPeng Inc. American depositary shares each representing two Class A ordinary shares,Capital Goods
6640,XPL,Solitario Zinc Corp. Common Stock,Basic Industries
6641,XPO,XPO Logistics Inc.,Consumer Services
6642,XPOA,DPCM Capital Inc. Class A Common Stock,Finance
6643,XRAY,DENTSPLY SIRONA Inc. Common Stock,Health Care
6644,XRX,Xerox Holdings Corporation Common Stock,Technology
6645,XSPA,XpresSpa Group Inc. Common Stock,Consumer Services
6646,XTLB,XTL Biopharmaceuticals Ltd. American Depositary Shares,Health Care
6647,XTNT,Xtant Medical Holdings Inc. Common Stock,Health Care
6648,XVV,iShares ESG Screened S&P 500 ETF,
6649,XXII,22nd Century Group Inc. Common Stock,Consumer Non-Durables
6650,XYF,X Financial American Depositary Shares each representing six Class A Ordinary Shares,
6651,XYL,Xylem Inc. Common Stock New,Capital Goods
6652,Y,Alleghany Corporation Common Stock,Finance
6653,YAC,Yucaipa Acquisition Corporation Class A Ordinary Shares,Finance
6654,YALA,Yalla Group Limited American Depositary Shares each representing one Class A Ordinary Share,
6655,YCBD,cbdMD Inc. Common Stock,Consumer Non-Durables
6656,YDEC,FT Cboe Vest International Equity Buffer ETF - December,
6657,YELL,Yellow Corporation Common Stock,Transportation
6658,YELP,Yelp Inc. Common Stock,Consumer Services
6659,YETI,YETI Holdings Inc. Common Stock,Consumer Non-Durables
6660,YEXT,Yext Inc. Common Stock,Technology
6661,YGMZ,MingZhu Logistics Holdings Limited Ordinary Shares,Consumer Services
6662,YI,111 Inc. American Depositary Shares,Health Care
6663,YJ,Yunji Inc. American Depository Shares,Consumer Services
6664,YMAB,Y-mAbs Therapeutics Inc. Common Stock,Health Care
6665,YMTX,Yumanity Therapeutics Inc. Common Stock,Health Care
6666,YNDX,Yandex N.V. Class A Ordinary Shares,Technology
6667,YORW,York Water Company (The) Common Stock,Public Utilities
6668,YPF,YPF Sociedad Anonima Common Stock,Energy
6669,YQ,17 Education & Technology Group Inc. American Depositary Shares,Consumer Services
6670,YRD,Yiren Digital Ltd. American Depositary Shares each representing two ordinary shares,Finance
6671,YSAC,Yellowstone Acquisition Company Class A Common Stock,Finance
6672,YSACU,Yellowstone Acquisition Company Units,Finance
6673,YSG,Yatsen Holding Limited American Depositary Shares each representing four Class A ordinary shares,Consumer Non-Durables
6674,YTEN,Yield10 Bioscience Inc. Common Stock,Basic Industries
6675,YTRA,Yatra Online Inc. Ordinary Shares,Consumer Services
6676,YUM,Yum! Brands Inc.,Consumer Services
6677,YUMC,Yum China Holdings Inc. Common Stock,Consumer Services
6678,YVR,Liquid Media Group Ltd. Common Shares,Technology
6679,YY,JOYY Inc. American Depositary Shares,Technology
6680,Z,Zillow Group Inc. Class C Capital Stock,Miscellaneous
6681,ZBH,Zimmer Biomet Holdings Inc. Common Stock,Health Care
6682,ZBRA,Zebra Technologies Corporation Class A Common Stock,Technology
6683,ZCMD,Zhongchao Inc. Class A Ordinary Shares,Consumer Services
6684,ZDGE,Zedge Inc. Class B Common Stock ,Technology
6685,ZEAL,Zealand Pharma A/S American Depositary Shares,Health Care
6686,ZEN,Zendesk Inc. Common Stock,Technology
6687,ZEPP,Zepp Health Corporation American Depositary Shares,Technology
6688,ZEUS,Olympic Steel Inc. Common Stock,Basic Industries
6689,ZG,Zillow Group Inc. Class A Common Stock,Miscellaneous
6690,ZGNX,Zogenix Inc. Common Stock,Health Care
6691,ZGYH,Yunhong International Class A Ordinary Shares,Finance
6692,ZGYHU,Yunhong International Unit,Finance
6693,ZI,ZoomInfo Technologies Inc. Class A Common Stock,Technology
6694,ZION,Zions Bancorporation N.A. Common Stock,Finance
6695,ZIONL,Zions Bancorporation 6.95% Fixed-to-Floating Rate Subordinated Notes,Finance
6696,ZIONN,Zions Bancorporation N.A. Dep Shs Repstg 1/40th Int Sh Ser H Perp Pfd Stk,Finance
6697,ZIONO,Zions Bancorporation N.A. Dep Shs Repstg 1/40th Perp Pfd Ser G,Finance
6698,ZIONP,Zions Bancorporation N.A. Depositary Shares (Each representing 1/40th Interest in a Share of Series A Floating-Rate Non-Cumulative Perpetual Preferred Stock),Finance
6699,ZIOP,ZIOPHARM Oncology Inc Common Stock,Health Care
6700,ZIXI,Zix Corporation Common Stock,Technology
6701,ZKIN,ZK International Group Co. Ltd Ordinary Share,Capital Goods
6702,ZLAB,Zai Lab Limited American Depositary Shares,Health Care
6703,ZM,Zoom Video Communications Inc. Class A Common Stock,Technology
6704,ZNGA,Zynga Inc. Class A Common Stock,Technology
6705,ZNH,China Southern Airlines Company Limited Common Stock,Transportation
6706,ZNTEU,Zanite Acquisition Corp. Unit,Finance
6707,ZNTL,Zentalis Pharmaceuticals Inc. Common Stock,Health Care
6708,ZOM,Zomedica Corp. Common Shares,Health Care
6709,ZS,Zscaler Inc. Common Stock,Technology
6710,ZSAN,Zosano Pharma Corporation Common Stock,Health Care
6711,ZTO,ZTO Express (Cayman) Inc. American Depositary Shares each representing one Class A ordinary share.,Transportation
6712,ZTR,Virtus Total Return Fund Inc.,
6713,ZTS,Zoetis Inc. Class A Common Stock,Health Care
6714,ZUMZ,Zumiez Inc. Common Stock,Consumer Services
6715,ZUO,Zuora Inc. Class A Common Stock,Technology
6716,ZVO,Zovio Inc. Common Stock,Consumer Services
6717,ZYME,Zymeworks Inc. Common Shares,Health Care
6718,ZYNE,Zynerba Pharmaceuticals Inc. Common Stock,Health Care
6719,ZYXI,Zynex Inc. Common Stock,Health Care
6720,ATMI,ATMI INC,
6721,ABAX,ABAXIS INC,
6722,ACCL,ACCELRYS INC,
6723,AYE,ALLEGHENY ENERGY INC,
6724,AIQ,ALLIANCE HEALTHCARE SVC,
6725,ALNC,ALLIANCE FINANCIAL CORP,
6726,ANV,ALLIED NEVADA GOLD CORP,
6727,ALTH,ALLOS THERAPEUTICS INC,
6728,AFAM,ALMOST FAMILY INC,
6729,ANR,ALPHA NATURAL RESOURCES,
6730,ABK,AMBAC FINANCIAL GRP INC,
6731,AMLN,AMYLIN PHARMACEUTICALS,
6732,AFSI,AMTRUST FINL SVCS,
6733,ALOG,ANALOGIC CORP,
6734,ANEN,ANAREN INC,
6735,ACOM,ANCESTRY.COM INC,
6736,AIS,ANTARES PHARMA INC,
6737,ANTH,ANTHERA PHARMACEUTICALS,Healthcare
6738,ARB,ARBITRON INC,
6739,ARJ,ARCH CHEMICALS INC,
6740,ARST,ARCSIGHT INC,Technology
6741,BRE,BRE PROPERTIES INC,
6742,BMC,BMC SOFTWARE INC,
6743,BHI,BAKER HUGHES INC,
6744,BEZ,BALDOR ELECTRIC CO,
6745,BTH,BLYTH INC,
6746,WEL,BOOTS & COOTS INC,
6747,BGP,BORDERS GROUP INC,
6748,BNE,BOWNE & CO INC,
6749,BEXP,BRIGHAM EXPLORATION,
6750,CELL,BRIGHTPOINT INC,
6751,BHS,BROOKFIELD HOMES CORP,
6752,CADX,CADENCE PHARMACEUTICALS,
6753,CFNB,CALIFORNIA FIRST NATL,Financial Services
6754,CPN,CALPINE CORP,
6755,ABCD,CAMBIUM LEARNING GRP IN,
6756,CPLA,CAPELLA EDUCATION CO,
6757,LSE,CAPLEASE INC,
6758,CSE,CAPITALSOURCE INC,
6759,BEAT,CARDIONET INC,
6760,CBOU,CARIBOU COFFEE CO INC,
6761,CBI,CHICAGO BRIDGE & IRON,
6762,CRBC,CITIZENS REPUBLIC,
6763,CLC,CLARCOR INC,
6764,CLWR,CLEARWIRE CORP,
6765,CSC,COMPUTER SCIENCES CORP,
6766,CPWR,COMPUWARE CORP,Utilities
6767,CPTS,CONCEPTUS INC,
6768,CNXT,CONEXANT SYSTEMS INC,
6769,CEG,CONSTELLATION ENERGY GR,
6770,CNU,CONTINUCARE CORP,
6771,CVG,CONVERGYS CORP,
6772,CPO,CORN PRODS INTERNATIONA,
6773,DST,DST SYSTEMS INC,
6774,DLM,DEL MONTE FOODS CO,
6775,DFG,DELPHI FINANCIAL GRP IN,
6776,PROJ,DELTEK INC,Unemployment tax refund could put thousands back in your pocket
6777,DEL,DELTIC TIMBER CORP,
6778,DMAN,DEMANDTEC INC,Consumer Defensive
6779,DDR,DEVELOPERS DIVERSIFIED,
6780,DEXO,DEX ONE CORP,
6781,EMC,E M C CORP,
6782,ELON,ECHELON CORP,
6783,EP,EL PASO CORP,
6784,EXAC,EXACTECH INC,
6785,ESRX,EXPRESS SCRIPTS INC,
6786,FALC,FALCONSTOR SOFTWARE,Technology
6787,FSCI,FISHER COMMUNICATIONS,
6788,FO,FORTUNE BRANDS INC,
6789,FTO,FRONTIER OIL CORP,
6790,FBN,FURNITURE BRANDS INTL,
6791,FRM,FURMANITE  CORP,
6792,GLCH,GLEACHER & COMPANY INC,Unemployment tax refund could put thousands back in your pocket
6793,GRT,GLIMCHER REALTY TRUST,
6794,GCOM,GLOBECOMM SYSTEMS INC,
6795,GR,GOODRICH CORP,
6796,GRM,GRAHAM PACKAGING CO INC,Unemployment tax refund could put thousands back in your pocket
6797,GAP,GREAT ATLANTIC & PAC TE,
6798,GXP,GREAT PLAINS ENERGY INC,
6799,GRNB,GREEN BANKSHARES INC,
6800,HS,HEALTHSPRING INC,
6801,HNZ,HEINZ H J CO,
6802,HITK,HI-TECH PHARMACAL CO IN,
6803,HOC,HOLLY CORP,
6804,IPXL,IMPAX LABORATORIES INC,
6805,IPCC,INFINITY PPTY & CAS COR,
6806,IM,INGRAM MICRO INC,
6807,IRC,INLAND REAL ESTATE CORP,
6808,TEG,INTEGRYS ENERGY GROUP,
6809,IDC,INTERACTIVE DATA CORP,
6810,IBI,INTERLINE BRANDS INC,
6811,IN,INTERMEC INC,
6812,JMBA,JAMBA INC,
6813,JAS,JO-ANN STORES INC,
6814,JNY,JONES APPAREL GROUP INC,
6815,KBW,KBW INC,Unemployment tax refund could put thousands back in your pocket
6816,KSWS,K-SWISS INC,
6817,KCLI,KANSAS CITY LIFE INS CO,Financial Services
6818,KS,KAPSTONE PAPER & PACKAG,
6819,KDN,KAYDON CORP,
6820,KED,KAYNE ANDERSON ENERGY,
6821,KEI,KEITHLEY INSTRS INC,
6822,LAB,LABRANCHE & CO INC,
6823,LNCE,LANCE INC,
6824,LHO,LASALLE HOTEL PROPERTIE,
6825,LAYN,LAYNE CHRISTENSEN CO,
6826,LTRE,LEARNING TREE INTL INC,Consumer Defensive
6827,MXB,MSCI INC,
6828,TUC,MAC-GRAY CORP,
6829,MSFG,MAINSOURCE FINANCIAL GR,
6830,MAKO,MAKO SURGICAL CORP,
6831,MAPP,MAP PHARMACEUTICALS INC,Unemployment tax refund could put thousands back in your pocket
6832,ME,MARINER ENERGY INC,
6833,MI,MARSHALL & ILSLEY CORP,
6834,MPR,MET-PRO CORP,
6835,MDF,METROPOLITAN HEALTH NET,
6836,MITI,MICROMET INC,Healthcare
6837,MSCC,MICROSEMI CORP,
6838,TUNE,MICROTUNE INC DEL,
6839,MDS,MIDAS GROUP INC,
6840,MSPD,MINDSPEED TECHNOLOGIES,
6841,MIPS,MIPS TECHNOLOGIES INC,
6842,MIR,MIRANT CORP NEW,
6843,NYM,NYMAGIC INC,
6844,NYX,NYSE EURONEXT,
6845,NLC,NALCO HOLDING COMPANY,
6846,NAFC,NASH FINCH CO,
6847,NAUH,NATIONAL AMERN UNIV,Consumer Defensive
6848,NFP,NATIONAL FINL PARTNERS,
6849,NRCI,NATIONAL RESEARCH CORP,
6850,NSM,NATIONAL SEMICONDUCTOR,
6851,NHP,NATIONWIDE HEALTH PPTYS,
6852,NBS,NEOSTEM INC,
6853,NZ,NETEZZA CORP,Unemployment tax refund could put thousands back in your pocket
6854,NST,NSTAR,
6855,NVE,NV ENERGY INC,
6856,OMPI,OBAGI MEDICAL PROD INC,
6857,OCLR,OCLARO INC,
6858,OMX,OFFICEMAX INC,
6859,OABC,OMNIAMERICAN BANCORP IN,
6860,PSSI,PSS WORLD MEDICAL INC,
6861,PACR,PACER INTERNATIONAL INC,
6862,PCBK,PACIFIC CONTINENTAL COR,
6863,PTV,PACTIV CORP,
6864,PALM,PALM INC,
6865,PMTI,PALOMAR MEDICAL TECH,
6866,PRX,PAR PHARMACEUTICAL COS,
6867,PCX,PATRIOT COAL CORP,
6868,PEET,PEETS COFFEE & TEA INC,
6869,PWER,POWER-ONE INC,
6870,PX,PRAXAIR INC,
6871,PCP,PRECISION CASTPARTS,
6872,PGI,PREMIERE GLOBAL SERVICE,
6873,PLFE,PRESIDENTIAL LIFE CORP,
6874,PRST,PRESSTEK INC,
6875,PRM,PRIMEDIA INC,
6876,PL,PROTECTIVE LIFE CORP,
6877,RAME,RAM ENERGY RESOURCES IN,
6878,RGC,REGAL ENTMT GROUP,
6879,RHB,REHABCARE GROUP INC,
6880,STRI,STR HOLDINGS INC,Technology
6881,SKS,SAKS INC,
6882,SNTS,SANTARUS INC,
6883,SLE,SARA LEE CORP,
6884,SATC,SATCON TECHNOLOGY CORP,
6885,SHS,SAUER-DANFOSS INC,
6886,SCG,SCANA CORP,
6887,SHLM,SCHULMAN A INC,
6888,SFD,SMITHFIELD FOODS INC,
6889,SOA,SOLUTIA INC,
6890,SLTM,SOLTA MEDICAL INC,
6891,SOMX,SOMAXON PHARMACEUTICALS,
6892,SONC,SONIC CORP,
6893,FIRE,SOURCEFIRE INC,
6894,SUG,SOUTHERN UNION CO,
6895,CODE,SPANSION INC,
6896,SEH,SPARTECH CORP,
6897,SPEC,SPECTRUM CONTROL INC,Technology
6898,STU,STUDENT LOAN CORP,
6899,SCMP,SUCAMPO PHARMA,
6900,SUNH,SUN HEALTHCARE GROUP IN,
6901,SRZ,SUNRISE SENIOR LIVING,
6902,SPMD,SUPERMEDIA INC,
6903,SUPX,SUPERTEX INC,
6904,SVU,SUPERVALU INC,
6905,SFY,SWIFT ENERGY CO,
6906,SYMM,SYMMETRICOM INC,
6907,SMA,SYMMETRY MEDICAL INC,
6908,SYNT,SYNTEL INC,
6909,SVR,SYNIVERSE HOLDINGS INC,
6910,TNB,THOMAS & BETTS CORP,
6911,TPGI,THOMAS PROPERTIES GROUP,
6912,TBL,TIMBERLAND CO,
6913,TWX,TIME WARNER INC,
6914,TIE,TITANIUM METALS CORP,
6915,UDRL,UNION DRILLING INC,
6916,INDM,UNITED AMERICA INDEMNIT,
6917,UTR,UNITRIN INC,
6918,UAM,UNIVERSAL AMERICAN CORP,
6919,VMED,VIRGIN MEDIA INC,
6920,VCBI,VIRGINIA COMM BANCORP,
6921,VPHM,VIROPHARMA INC,
6922,VRTU,VIRTUSA CORP,
6923,VOL,VOLT INFORMATION SCI,
6924,VLTR,VOLTERRA SEMICONDUCTOR,
6925,WGL,WGL HOLDINGS INC,
6926,WRC,WARNACO GROUP INC,
6927,WBCO,WASHINGTON BANKING CO,
6928,WL,WILMINGTON TRUST CORP,
6929,WINN,WINN DIXIE STORES INC,
6930,XRM,XERIUM TECHNOLOGIES INC,
6931,YDNT,YOUNG INNOVATIONS INC,
6932,ZOLT,ZOLTEK COMPANIES INC,
6933,ALTE,ALTERRA CAPITAL HOLDING,
6934,XRTX,XYRATEX LTD,
6935,ACE,ACE LTD,
6936,ACL,ALCON INC,
6937,CNH,CNH GLOBAL N V,
6938,AH,ACCRETIVE HEALTH INC,
